SendShipNO,NO,SendTime,Lon,Lat,SOG,COG,geometry
4,44,1147,120.02903036548851,35.253302759985694,11.461101467769602,303.79722231890486,POINT (120.02903036548851 35.253302759985694)
4,48,1147,120.04199929957586,35.21134452186815,5.032683228253531,7.647377548552981,POINT (120.04199929957586 35.21134452186815)
4,73,1147,119.96477714880653,35.12472919112117,19.64745241358983,250.21660320496966,POINT (119.96477714880653 35.12472919112117)
4,76,1147,119.97844529718624,35.209362857842926,9.93436672054698,67.85612110731209,POINT (119.97844529718624 35.209362857842926)
4,84,1147,119.92460931656986,35.16442951545663,8.332554591844534,95.5876868553916,POINT (119.92460931656986 35.16442951545663)
4,95,1147,119.97613324156316,35.195460640581786,15.66360915347597,29.325793657573513,POINT (119.97613324156316 35.195460640581786)
4,97,1147,119.97164278273155,35.19463634066058,8.688146587109117,72.91567474674767,POINT (119.97164278273155 35.19463634066058)
5,10,1147,119.84692175377447,35.027309954800224,14.058962482153518,223.5096062330468,POINT (119.84692175377447 35.027309954800224)
5,17,1147,119.87095208751902,34.98606102310572,5.428850932909515,120.55559270669956,POINT (119.87095208751902 34.98606102310572)
5,19,1147,119.88996475438972,35.03388318353827,9.773818708136755,355.29586728171563,POINT (119.88996475438972 35.03388318353827)
5,22,1147,119.90672620496473,35.045983858138065,12.202361379868934,252.7968477702894,POINT (119.90672620496473 35.045983858138065)
5,28,1147,119.92106385956052,35.057350490963636,11.184659790037738,312.25942396306243,POINT (119.92106385956052 35.057350490963636)
5,34,1147,119.93701879752915,35.07740450157927,6.303717575606658,41.23152258205774,POINT (119.93701879752915 35.07740450157927)
5,59,1147,119.9343658556699,35.02305839241791,17.185930294863528,101.94313317861797,POINT (119.9343658556699 35.02305839241791)
5,69,1147,119.80176232649171,35.08185493692091,14.46826033003731,115.49560494436263,POINT (119.80176232649171 35.08185493692091)
5,74,1147,119.91802126048279,35.06489924881066,17.65493956245666,48.004288804479984,POINT (119.91802126048279 35.06489924881066)
5,79,1147,119.79918398377956,35.053033368585474,4.535842160381414,111.37590455175784,POINT (119.79918398377956 35.053033368585474)
5,102,1147,119.84046079320616,34.98250474198699,3.8003636223162838,95.87288815061439,POINT (119.84046079320616 34.98250474198699)
5,106,1147,119.89067625208388,35.094237371640524,3.481995972015335,42.781151894922786,POINT (119.89067625208388 35.094237371640524)
6,11,1147,119.86103745026,34.83516223201426,18.134955715527624,330.1243410476551,POINT (119.86103745026 34.83516223201426)
6,20,1147,119.857444201787,34.78671327310679,4.5557376026952765,348.6921261084864,POINT (119.857444201787 34.78671327310679)
6,51,1147,119.85802744982561,34.829402626641915,4.155979142426373,259.0799891265676,POINT (119.85802744982561 34.829402626641915)
6,65,1147,119.84079824741508,34.86813049083376,7.27074742940454,334.9484548186352,POINT (119.84079824741508 34.86813049083376)
6,75,1147,119.8555497231904,34.90163678668332,9.381255244191507,213.86560757758133,POINT (119.8555497231904 34.90163678668332)
6,80,1147,119.78463122830934,34.84483996175477,6.990956093001455,148.5885237533235,POINT (119.78463122830934 34.84483996175477)
6,99,1147,119.89476220722257,34.80348047609062,9.327908952027773,71.80737801541699,POINT (119.89476220722257 34.80348047609062)
6,100,1147,119.93200290213423,34.812531902799144,8.700139656937099,221.14690720566603,POINT (119.93200290213423 34.812531902799144)
7,55,1147,119.99548814132348,34.78092884554244,2.0,112.9390374414843,POINT (119.99548814132348 34.78092884554244)
7,100,1147,119.96977395652134,34.790137123481415,8.481656610989962,185.91522195827653,POINT (119.96977395652134 34.790137123481415)
8,21,1147,120.10335335118873,34.94626480576458,2.0,88.98874630948728,POINT (120.10335335118873 34.94626480576458)
8,25,1147,120.02192027685909,34.95244338609765,8.738939714112107,6.147396281802063,POINT (120.02192027685909 34.95244338609765)
8,39,1147,120.12864070456617,34.85804772632316,20.0,114.42851047932729,POINT (120.12864070456617 34.85804772632316)
8,66,1147,120.02160924265378,34.89324583990286,13.53542936015645,328.0374132353985,POINT (120.02160924265378 34.89324583990286)
8,92,1147,120.1187615327771,34.85394891141489,15.466107329267533,35.70339511411842,POINT (120.1187615327771 34.85394891141489)
8,98,1147,120.05499044705749,34.943612133160805,4.521051053007434,173.37827911667685,POINT (120.05499044705749 34.943612133160805)
8,0,1147,120.059723427293,34.91720478391848,12.407668943369359,81.57431232596603,POINT (120.059723427293 34.91720478391848)
9,24,1147,120.28843144275343,35.04192396726953,9.36986805485464,19.12360644657405,POINT (120.28843144275343 35.04192396726953)
9,26,1147,120.28642743358363,35.033756733001965,11.331634274343921,302.01843002781726,POINT (120.28642743358363 35.033756733001965)
9,42,1147,120.26676741981045,35.026288090471596,13.098635428249452,96.6064058840573,POINT (120.26676741981045 35.026288090471596)
9,45,1147,120.25095284300717,35.05297700161296,7.190785252881725,198.93456581421222,POINT (120.25095284300717 35.05297700161296)
0,21,1152,120.09247690613627,34.95311218013946,6.638129396063741,133.70842545300943,POINT (120.09247690613627 34.95311218013946)
0,25,1152,120.01205025671584,34.95997606638929,13.212227372617656,94.03430534972547,POINT (120.01205025671584 34.95997606638929)
0,35,1152,120.12380350596051,34.87697692153478,13.63433402074397,317.4369360472161,POINT (120.12380350596051 34.87697692153478)
0,49,1152,119.98802199815542,34.99790729097993,15.266735140038358,350.25688381649223,POINT (119.98802199815542 34.99790729097993)
0,59,1152,119.97737029796968,34.99862183966432,12.446344046306772,103.83376317928064,POINT (119.97737029796968 34.99862183966432)
0,66,1152,120.01079619535322,34.900408394713814,17.740776635405073,266.9534385018676,POINT (120.01079619535322 34.900408394713814)
0,91,1152,120.07125120967243,34.962582810366385,8.632747778913474,111.2269923225328,POINT (120.07125120967243 34.962582810366385)
0,92,1152,120.10861980649639,34.860875581701315,9.175454353301934,84.27917473571631,POINT (120.10861980649639 34.860875581701315)
0,98,1152,120.04354242154342,34.95053973470715,9.831231688196809,176.30294714216922,POINT (120.04354242154342 34.95053973470715)
0,3,1152,120.11438501617535,34.913506380455075,7.152423429536599,307.87542367972713,POINT (120.11438501617535 34.913506380455075)
0,8,1152,120.08384826307862,34.896877755778554,15.068983659301137,266.20484074906136,POINT (120.08384826307862 34.896877755778554)
1,16,1152,120.27705752909547,34.822685813242764,10.69540583558532,54.949287435258796,POINT (120.27705752909547 34.822685813242764)
1,35,1152,120.16603622767568,34.85683038250761,10.243728365796574,5.138035212868942,POINT (120.16603622767568 34.85683038250761)
1,37,1152,120.16861598604322,34.789200117375785,13.55164641079891,214.01649587532995,POINT (120.16861598604322 34.789200117375785)
1,39,1152,120.16056947338808,34.844790751126745,19.999306742215218,60.411429666812495,POINT (120.16056947338808 34.844790751126745)
1,46,1152,120.3012988406355,34.89703090248598,14.537319109085221,164.88774317721416,POINT (120.3012988406355 34.89703090248598)
1,3,1152,120.15558897068794,34.893533357669355,3.2337301859997574,309.23494977168565,POINT (120.15558897068794 34.893533357669355)
2,15,1152,120.00970545630634,35.12299681502688,20.0,70.41218639988801,POINT (120.00970545630634 35.12299681502688)
2,23,1152,120.1092618527018,35.09058584827114,8.62273274933641,351.540729456319,POINT (120.1092618527018 35.09058584827114)
2,48,1152,120.0609780906375,35.208250870497245,12.980759635780439,258.00442859693425,POINT (120.0609780906375 35.208250870497245)
2,54,1152,120.1234506156166,35.20623711470845,20.0,25.083212541500814,POINT (120.1234506156166 35.20623711470845)
2,67,1152,120.141496198791,35.08303202736079,13.788727114692403,192.46933698826973,POINT (120.141496198791 35.08303202736079)
2,4,1152,120.02195507953786,35.17665396135643,20.0,133.56816451880547,POINT (120.02195507953786 35.17665396135643)
3,13,1152,120.18263568746573,34.95314142065185,17.365978048307902,274.32649417723326,POINT (120.18263568746573 34.95314142065185)
3,21,1152,120.11161329965563,34.951376012681074,3.277673866423465,246.17849066277338,POINT (120.11161329965563 34.951376012681074)
3,35,1152,120.14253474264352,34.874939287778375,7.222401478176574,308.49174709430935,POINT (120.14253474264352 34.874939287778375)
3,39,1152,120.13680256067457,34.86311516939504,20.0,131.9217609273211,POINT (120.13680256067457 34.86311516939504)
3,50,1152,120.13380976263733,34.989404091632714,19.972345251425384,90.8907164481376,POINT (120.13380976263733 34.989404091632714)
3,53,1152,120.19686852339208,34.97659627373256,16.658628696427208,273.07447469572014,POINT (120.19686852339208 34.97659627373256)
3,91,1152,120.08990313307348,34.960703039272516,14.773614416483356,78.41769175105559,POINT (120.08990313307348 34.960703039272516)
3,92,1152,120.12710709213003,34.85883743955382,11.42444926932126,79.30788247750593,POINT (120.12710709213003 34.85883743955382)
3,98,1152,120.06254693229957,34.94885022759662,5.092060769868888,234.5755436343759,POINT (120.06254693229957 34.94885022759662)
3,1,1152,120.20869383962606,34.84192602491614,13.31343688616723,175.44297229039898,POINT (120.20869383962606 34.84192602491614)
3,8,1152,120.10206988417443,34.89558358560489,13.371836943096564,280.41024478108386,POINT (120.10206988417443 34.89558358560489)
4,15,1152,119.99116951695713,35.127066004036976,20.0,282.5309707723629,POINT (119.99116951695713 35.127066004036976)
4,34,1152,119.96570869329184,35.1083129385892,4.847313160579881,141.964511260789,POINT (119.96570869329184 35.1083129385892)
4,44,1152,120.02927551434466,35.25314856539548,2.5340878175585546,255.89961303982534,POINT (120.02927551434466 35.25314856539548)
4,58,1152,120.05881495665462,35.15261442025927,4.4682826411965255,247.57087736458777,POINT (120.05881495665462 35.15261442025927)
4,64,1152,120.07305384556298,35.19077444452342,7.53390102847919,200.91159370278666,POINT (120.07305384556298 35.19077444452342)
4,76,1152,119.97853103408316,35.2092044338227,10.042962781784011,41.62691899507618,POINT (119.97853103408316 35.2092044338227)
4,84,1152,119.92556453892021,35.16481293774967,11.11134937649462,126.01448215941205,POINT (119.92556453892021 35.16481293774967)
4,93,1152,120.0590624487129,35.15351852959914,16.77043208167774,110.3734906465574,POINT (120.0590624487129 35.15351852959914)
4,2,1152,120.06775338343277,35.16437919585435,19.31683563215318,344.25861534415276,POINT (120.06775338343277 35.16437919585435)
5,19,1152,119.88954662065639,35.034009010768536,14.349502378318117,254.13398393163516,POINT (119.88954662065639 35.034009010768536)
5,28,1152,119.9205351450568,35.058168967722935,9.001340282223675,64.8120646799722,POINT (119.9205351450568 35.058168967722935)
5,34,1152,119.93686181991295,35.07769665884347,5.098712947578886,27.984241387213082,POINT (119.93686181991295 35.07769665884347)
5,59,1152,119.93387654217648,35.02354864218049,10.303595558926727,58.57362073547044,POINT (119.93387654217648 35.02354864218049)
5,70,1152,119.87144929287885,35.092707442496305,2.0,339.4287995303869,POINT (119.87144929287885 35.092707442496305)
5,73,1152,119.93640791373458,35.09343354019496,13.197888407422361,182.3415979356948,POINT (119.93640791373458 35.09343354019496)
5,79,1152,119.79948947468921,35.052614463991475,7.73831791459491,184.77650369336976,POINT (119.79948947468921 35.052614463991475)
5,102,1152,119.84001938067485,34.98292469738997,7.646859540056135,357.52322740460266,POINT (119.84001938067485 34.98292469738997)
5,106,1152,119.89047759981882,35.09416140157911,4.432650215267971,163.35436277375615,POINT (119.89047759981882 35.09416140157911)
6,20,1152,119.85716364281475,34.78632990540293,11.961046236907382,354.72835177380676,POINT (119.85716364281475 34.78632990540293)
6,51,1152,119.85794365372831,34.82963961070914,8.492352131470287,245.8826879143955,POINT (119.85794365372831 34.82963961070914)
6,75,1152,119.85507359631406,34.90155989408252,2.025352664009869,248.40513011069598,POINT (119.85507359631406 34.90155989408252)
6,80,1152,119.78467854294576,34.844268173879044,12.571057871349149,253.00136109031786,POINT (119.78467854294576 34.844268173879044)
7,107,1152,119.98467803251583,34.790657859722224,9.785550763416545,206.81012076192795,POINT (119.98467803251583 34.790657859722224)
8,21,1152,120.10397054571135,34.94641113342417,8.388541585022962,116.44524861546381,POINT (120.10397054571135 34.94641113342417)
8,25,1152,120.02196790838398,34.95311825973949,6.802577437056546,27.75687821642472,POINT (120.02196790838398 34.95311825973949)
8,52,1152,120.16953959787148,34.90336611171854,20.0,214.4650594149623,POINT (120.16953959787148 34.90336611171854)
8,66,1152,120.02149412275887,34.893659978113476,17.609576421790738,300.6058268289574,POINT (120.02149412275887 34.893659978113476)
8,85,1152,120.14561096342483,34.939542032425194,17.99254047748242,163.08813069508457,POINT (120.14561096342483 34.939542032425194)
8,89,1152,120.08273711951954,34.91687196506588,20.0,86.02601253493022,POINT (120.08273711951954 34.91687196506588)
8,91,1152,120.08174578242858,34.95544340043157,12.766487778240517,115.32678750540681,POINT (120.08174578242858 34.95544340043157)
8,92,1152,120.1192822646326,34.85365187774635,15.578796446827216,176.3402918780887,POINT (120.1192822646326 34.85365187774635)
8,98,1152,120.05464633979588,34.94360459408516,8.605003519364963,304.8581428178329,POINT (120.05464633979588 34.94360459408516)
8,0,1152,120.0599025510437,34.916768709510706,10.752515136808908,22.78153766050579,POINT (120.0599025510437 34.916768709510706)
9,24,1152,120.2888900154199,35.04228411669886,5.907763886287004,19.889599526137793,POINT (120.2888900154199 35.04228411669886)
9,26,1152,120.28622062648415,35.03406721309,15.503282213194167,352.5887454037058,POINT (120.28622062648415 35.03406721309)
9,43,1152,120.35145566954664,35.031801197648846,19.0577847725754,118.33192345482001,POINT (120.35145566954664 35.031801197648846)
9,45,1152,120.25138110216098,35.05269150523756,3.158641881404375,143.07957125518894,POINT (120.25138110216098 35.05269150523756)
9,90,1152,120.26018737494118,35.09988979630653,2.0,286.522933322196,POINT (120.26018737494118 35.09988979630653)
0,25,1156,120.01189344360141,34.95969147892406,5.624012688958368,75.5321940810867,POINT (120.01189344360141 34.95969147892406)
0,33,1156,120.03710871527544,34.998477709096726,3.836373725426494,191.32304003842512,POINT (120.03710871527544 34.998477709096726)
0,50,1156,120.11544611604735,34.99101368248769,18.30190766901907,32.60692946002253,POINT (120.11544611604735 34.99101368248769)
0,59,1156,119.97800621032125,34.99872839623765,18.15378716281338,96.20472203410839,POINT (119.97800621032125 34.99872839623765)
0,66,1156,120.01059066287871,34.90049794216308,13.115052713473979,2.6197552412264145,POINT (120.01059066287871 34.90049794216308)
